name,theme-primary,theme-secondary::Health,theme-secondary::Environment,theme-secondary::Education,theme-secondary::Finance,theme-secondary::Society,theme-secondary::Defence,theme-secondary::Transportation,theme-secondary::Location,theme-secondary::Spending data,theme-secondary::Government,theme-secondary::Spending
ukcp09-regional-values-of-baseline-averages-annual-averages-greatest-5-day-precipitation-total-mm,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-growing-degree-days,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-growing-season-length-days,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-heating-degree-days,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-maximum-number-of-consecutive-dry-days,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-rainfall-intensity-on-days-of-rain-1-mm,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-summer-coldwave-duration,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-summer-heatwave-duration,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-winter-coldwave-duration,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-annual-averages-winter-heatwave-duration,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-days-of-air-frost,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-days-of-ground-frost,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-days-of-rainfall-10-mm,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-days-of-rainfall-1-mm,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-mean-air-temperature,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-mean-cloud-cover,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-mean-daily-maximum-temperature,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-mean-daily-minimum-temperature,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-mean-relative-humidity,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-mean-sea-level-pressure-hpa,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-mean-vapour-pressure-hpa,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-precipitation-mm-per-day,,,,,,,,,,,,
ukcp09-regional-values-of-baseline-averages-monthly-averages-sunshine-duration-hours-per-day,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-cooling-degree-days,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-extreme-temperature-range,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-greatest-5-day-precipitation-amount,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-growing-degree-days,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-growing-season-length-days,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-heating-degree-days,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-maximum-number-of-consecutive-dry-days,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-rainfall-intensity-on-days-of-rain,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-summer-may-oct-coldwave-duration-days,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-summer-may-oct-heatwave-duration-days,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-winter-nov-apr-coldwave-duration-days,,,,,,,,,,,,
ukcp09-time-series-of-annual-values-of-winter-nov-apr-heatwave-duration-days,,,,,,,,,,,,
uk-criminal-records-bureau-service-standards-performance-2008-2009,,,,,,,,,,,,
_uk_defence_statistics,,,,,,,,,,,,
uk_defence_statistics,,,,,,,,,,,,
_uk_defence_statistics_factsheet,,,,,,,,,,,,
uk_defence_statistics_factsheet,,,,,,,,,,,,
_uk_defence_statistics_pocket_cards,,,,,,,,,,,,
uk_defence_statistics_pocket_cards,,,,,,,,,,,,
uk-dhcft-over25kspend-apr11,,,,,,,,,,,,
uk-dhcft-over25kspend-aug11,,,,,,,,,,,,
uk-dhcft-over25kspend-dec11,,,,,,,,,,,,
uk-dhcft-over25kspend-feb11,,,,,,,,,,,,
uk-dhcft-over25kspend-jan11,,,,,,,,,,,,
uk-dhcft-over25kspend-jan12,,,,,,,,,,,,
uk-dhcft-over25kspend-jul11,,,,,,,,,,,,
uk-dhcft-over25kspend-jun11,,,,,,,,,,,,
uk-dhcft-over25kspend-mar11,,,,,,,,,,,,
uk-dhcft-over25kspend-may11,,,,,,,,,,,,
uk-dhcft-over25kspend-nov11,,,,,,,,,,,,
uk-dhcft-over25kspend-oct11,,,,,,,,,,,,
uk-dhcft-over25kspend-sep11,,,,,,,,,,,,
uk-dmhst-over25kspend-dec10,Spending,,,,,,,,,,,
uk-dmhst-over25kspend-nov10,,,,,,,,,,,,
uk-dmhst-over25kspend-oct10,,,,,,,,,,,,
uk-earthquake-seismogram-data,,,,,,,,,,,,
_uk_energy_in_brief,,,,,,,,,,,,
uk_energy_in_brief,,,,,,,,,,,,
uk-energy-in-brief-2008,,,,,,,,,,,,
_uk_energy_sector_indicators,,,,,,,,,,,,
uk_energy_sector_indicators,,,,,,,,,,,,
uk-energy-sector-indicators-background-2008,,,,,,,,,,,,
uk-energy-sector-indicators-key-supporting-2008,,,,,,,,,,,,
uk_environmental_accounts,,,,,,,,,,,,
uk_environmental_accounts_,,,,,,,,,,,,
uk-environmental-change-network-ecn-bat-monitoring-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-bird-monitoring-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-butterfly-monitoring-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-carabid-beetle-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-freshwater-chemistry-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-freshwater-discharge-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-frog-monitoring-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-meteorology-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-moth-trap-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-precipitation-chemistry-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-rabbit-monitoring-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-soil-solution-chemistry-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-spittle-bug-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-stream-water-chemistry-data,,,,,,,,,,,,
uk-environmental-change-network-ecn-stream-water-discharge-data,,,,,,,,,,,,
uk-exportcontrollists,,,,,,,,,,,,
uk-exportcontrol-sanctions,,,,,,,,,,,,
uk-export-control-statistics,,,,,,,,,,,,
uk-financial-transactions-2010,,,,,,,,,,,,
uk-financial-transactions-data-barnet-primary-care-trust,,,,,,,,,,,,
uk-food-hygiene-rating-data,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-east-counties-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-east-midlands-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-north-east-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-northern-ireland-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-north-west-food-standards-agency,Health,,,,,,,,,,,
uk-food-hygiene-rating-data-scotland-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-south-east-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-south-west-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-wales-english-language-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-wales-welsh-language-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-west-midlands-food-standards-agency,Health,,,,,,,,,,True,
uk-food-hygiene-rating-data-yorkshire-and-humberside-food-standards-agency,Health,,,,,,,,,,True,
uk-geomagnetic-observatory-hourly-mean-values,,,,,,,,,,,,
uk-geomagnetic-observatory-k-indices,,,,,,,,,,,,
uk-geomagnetic-observatory-one-minute-mean-values,,,,,,,,,,,,
uk-glossary-exportcontrol,,,,,,,,,,,,
uk-grants-support-directory-2009-2010,,,,,,,,,,,,
_uk_greenhouse_gas_emissions,,,,,,,,,,,,
uk_greenhouse_gas_emissions,,,,,,,,,,,,
uk_greenhouse_gas_emissions_,,,,,,,,,,,,
_uk_gulf_veterans_mortality_data_-_causes_of_death,,,,,,,,,,,,
uk_gulf_veterans_mortality_data-causes_of_death,,,,,,,,,,,,
uk-heavy-metals-deposition1,,,,,,,,,,,,
uk-he-enrolments-by-subject-200607,,,,,,,,,,,,
uk-he-enrolments-by-subject-200708,,,,,,,,,,,,
uk-he-entrants-by-disability-200607,,,,,,,,,,,,
uk-he-entrants-by-disability-200708,,,,,,,,,,,,
uk-he-entrants-by-ethnicity-200607,,,,,,,,,,,,
uk-he-entrants-by-ethnicity-200708,,,,,,,,,,,,
uk-he-qualifiers-200607,,,,,,,,,,,,
uk-he-qualifiers-200708,,,,,,,,,,,,
uk-higher-education-institution-income-and-expenditure,,,,,,,,,,,,
ukho-area-management-restriction-regulation-zones-and-reporting-units-view-service,,,,,,,,,,,,
ukho-documents-transferred-to-the-national-archives,Environment,,,,,,,,,,,
ukho-licensing-activity,Environment,,,,,,,,,,,
uk-home-office-annual-report-2009,Finance,,,,,,,,,,True,
uk-honours-2009-2011-gender-ethnicity-refusals-analysis-and-list,Society,,,,,,,,,,True,
uk-honours-list-queen-s-birthday-2012,Society,,,,,,,,,,True,
ukho-products-archived,Environment,,,,,,,,,,,
ukho-requests-for-archival-data,Environment,,,,,,,,,,,
uk-housebuilding,Environment,,True,,,,,,,,,
uk-household-estimates-and-projections,Environment,,,,True,,,,,,,
uk-housing-market-and-housing-prices,Environment,,,,,,,,,,,
uk-housing-stock,Environment,,,,,,,,,,,
ukho-view-service-for-territorial-seas,,,,,,,,,,,,
ukho-visitors-to-the-archive,Environment,,,,,,,,,,,
uk_hydrographic_office_junior_and_senior_staff_data_as_at_31_march_2011,Environment,,,,,,,,,,,
uk-identity-and-passport-service-corporate-publication-index,,,,,,,,,,,,
uk-identity-and-passport-service-information-disclosure-log,,,,,,,,,,,,
uk-identity-and-passport-service-legislative-publications-index,Government,,,,,,,,,,,
uk-index-of-geographical-names,Location,,,,,,,,,,,
uk-inflammatory-bowel-disease-ibd-audit-round-3-2010-2012,Health,True,,,,,,,,,,
uk-information-and-statistics,,,,,,,,,,,,
uk_innovation_survey,,,,,,,,,,,,
uk-innovation-survey-2009-science-innovation-analysis,,,,,,,,,,,,
uk-ipo-offences,,,,,,,,,,,,
uk-location-catalogue-publishing-service,,,,,,,,,,,,
uk-location-catalogue-publishing-service1,,,,,,,,,,,,
uk-location-metadata-summary-reports,Location,,True,,,,,,,,,
uk-lowland-river-chemistry,,,,,,,,,,,,
uk-magnetic-observatory-magnetograms,,,,,,,,,,,,
uk-market-value-of-the-low-carbon-goods-and-sevices-industry-2007-08,Environment,,,,,,,,,,,
uk-moonrise-moonset,,,,,,,,,,,,
uk-national-river-flow-archive1,,,,,,,,,,,,
uk-national-river-flow-archive-uk-hydrometric-register-20051,,,,,,,,,,,,
uk-national-river-flow-archive-uk-hydrometric-register-2005-map-view-service,,,,,,,,,,,,
uk-nematode-checklist,,,,,,,,,,,,
uk-newspaper-reports-of-earthquakes,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-apr-2012,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-april-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-aug-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-dec-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-feb-2012,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-jan-2012,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-july-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-june-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-mar-2012,,,,,,,,,,,,
uk-nhs-rotherham-expenditure-over-25k-march-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-may-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-may-2012,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-nov-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-oct-2011,,,,,,,,,,,,
uk-nhsrotherham-expenditure-over-25k-sep-2011,,,,,,,,,,,,
uk_northeastessexpct_exp_over25k_2010,,,,,,,,,,,,
_uk_official_holdings_of_international_reserves,,,,,,,,,,,,
uk_official_holdings_of_international_reserves,Finance,,,,,,,,,,True,
uk-ogel-checker,,,,,,,,,,,,
uk-onshore-geophysical-library-ukogl,,,,,,,,,,,,
uk-open-access-non-vosa-sites,Transportation,,,,,,,,,,,
_uk_output_income_and_expenditure,,,,,,,,,,,,
_uk_output_income_and_expenditure_,,,,,,,,,,,,
uk_output_income_and_expenditure,,,,,,,,,,,,
uk_output_income_and_expenditure_,,,,,,,,,,,,
uk_output_income_and_expenditure__,,,,,,,,,,,,
uk_output_income_and_expenditure___,,,,,,,,,,,,
uk_output_income_and_expenditure____,,,,,,,,,,,,
uk_output_income_and_expenditure_____,,,,,,,,,,,,
uk_output_income_and_expenditure______,,,,,,,,,,,,
uk_output_income_and_expenditure_______,,,,,,,,,,,,
uk_output_income_and_expenditure________,,,,,,,,,,,,
_uk_overseas_trade_statistcs,,,,,,,,,,,,
_uk_overseas_trade_statistics,,,,,,,,,,,,
uk_overseas_trade_statistics,,,,,,,,,,,,
uk-pregnancy-life-stages-content-2009-2010,,,,,,,,,,,,
uk-pregnancy-life-stages-obligations-2009-2010,,,,,,,,,,,,
uk-public-library-contacts-14032012,Society,,,True,,,,,,,,
uk-public-spending-outturn-plans-comparison,,,,,,,,,,,,
uk-public-spending-outturn-time-series,,,,,,,,,,,,
uk_punctuality_statistics,,,,,,,,,,,,
_uk_regional_trade_in_goods_estimates,,,,,,,,,,,,
uk_regional_trade_in_goods_estimates,,,,,,,,,,,,
uk-regulatory-checklist-2009-2010,,,,,,,,,,,,
uk-repossession-and-repossession-prevention,Environment,,True,,,,,,,,,
uk-sand-and-gravel-database,,,,,,,,,,,,
uks_carbon_footprint,,,,,,,,,,,,
_uk_seafarer_statistics,,,,,,,,,,,,
uk_seafarer_statistics,,,,,,,,,,,,
_uk_sea_fisheries_statistics,,,,,,,,,,,,
uk_sea_fisheries_statistics,,,,,,,,,,,,
uk-sensitive-areas-under-the-urban-waste-water-treatment-directive,Environment,,,,,,,,,,,
uk_standard_area_measurements_sam_-_area_in_hectares,,,,,,,,,,,,
uk-sunrise-sunset,,,,,,,,,,,,
uk-tariff-codes-2009-2010,,,,,,,,,,,,
uk-tide-times-heights,,,,,,,,,,,,
ukti-gpc-spend-over-500-pounds,Spending,,,,True,,,,,,True,
_uk_trade,,,,,,,,,,,,
_uk_trade_,,,,,,,,,,,,
uk_trade,,,,,,,,,,,,
uk_trade_,,,,,,,,,,,,
_uk_trade_in_goods_analysed_in_terms_of_industry,,,,,,,,,,,,
uk_trade_in_goods_analysed_in_terms_of_industry,,,,,,,,,,,,
uk_trade_in_goods_analysed_in_terms_of_industry_,,,,,,,,,,,,
uk_trade_in_goods_analysed_in_terms_of_industry_-_none,,,,,,,,,,,,
uk_trade_in_services,,,,,,,,,,,,
uk_trade_-_none,,,,,,,,,,,,
uk-transparency-in-procurement-tender-documents,,,,,,,,,,,,
underemployed_workers_in_the_uk,,,,,,,,,,,,
underlying-data-third-cps-violence-against-women-annual-report-2009-2010,,,,,,,,,,,,
_understanding_child_poverty,,,,,,,,,,,,
understanding-environmental-knowledge-controversies-hydrology-data-2007-2010,,,,,,,,,,,,
_understanding_income_at_small_area_level,,,,,,,,,,,,
understanding-the-micro-to-macro-behaviour-of-rock-fluid-systems-m2m,,,,,,,,,,,,
unece_timber_committee_questionnaire,,,,,,,,,,,,
unemployment_during_the_economic_downturn,,,,,,,,,,,,
unemployment_estimates_-_local_areas,,,,,,,,,,,,
unesco-world-heritage-sites-scotland,,,,,,,,,,,,
_unexplained_deaths_in_infancy_england_and_wales,,,,,,,,,,,,
unexplained_deaths_in_infancy_england_and_wales,,,,,,,,,,,,
_unintentional_injuries,,,,,,,,,,,,
_unintentional_injuries_,,,,,,,,,,,,
unintentional_injuries,,,,,,,,,,,,
united-kingdom-acid-waters-monitoring-network-chemistry-and-hydrology,,,,,,,,,,,,
_united_kingdom_balance_of_payments,,,,,,,,,,,,
united_kingdom_balance_of_payments,,,,,,,,,,,,
united_kingdom_balance_of_payments_-_none,,,,,,,,,,,,
united-kingdom-butterfly-monitoring-scheme-collated-indices-2011,,,,,,,,,,,,
united-kingdom-butterfly-monitoring-scheme-collated-indices-2012,,,,,,,,,,,,
united-kingdom-butterfly-monitoring-scheme-site-location-data-2011,,,,,,,,,,,,
united-kingdom-butterfly-monitoring-scheme-site-location-data-2012,,,,,,,,,,,,
united-kingdom-butterfly-monitoring-scheme-species-trends-2011,,,,,,,,,,,,
united-kingdom-butterfly-monitoring-scheme-species-trends-2012,,,,,,,,,,,,
_united_kingdom_economic_accounts,,,,,,,,,,,,
united_kingdom_economic_accounts,,,,,,,,,,,,
united_kingdom_economic_accounts_,,,,,,,,,,,,
united_kingdom_economic_accounts_-_none,,,,,,,,,,,,
_united_kingdom_health_statistics,,,,,,,,,,,,
united_kingdom_health_statistics,,,,,,,,,,,,
united_kingdom_input-output_analyses,,,,,,,,,,,,
_united_kingdom_national_accounts,,,,,,,,,,,,
united_kingdom_national_accounts,,,,,,,,,,,,
united_kingdom_national_accounts_-_none,,,,,,,,,,,,
_universities_and_colleges_admissions_service_ucas_statistics,,,,,,,,,,,,
universities_and_colleges_admissions_service_ucas_statistics,,,,,,,,,,,,
unpaid_care_2001_census,,,,,,,,,,,,
unscheduled_care_services_in_wales,,,,,,,,,,,,
_uptake_of_sea_fish_quotas,,,,,,,,,,,,
uptake_of_sea_fish_quotas,,,,,,,,,,,,
uranium-in-stream-sediment,,,,,,,,,,,,
urban_audit,,,,,,,,,,,,
urban_audit_ii,,,,,,,,,,,,
urban_growth_projections,,,,,,,,,,,,
urban-rural-classification-2011-12-6-fold,,,,,,,,,,,,
urban-rural-classification-2011-12-8-fold,,,,,,,,,,,,
urban_rural_reports_northern_ireland,,,,,,,,,,,,
urban_settlement_area_boundaries,,,,,,,,,,,,
urban-soil-chemistry,,,,,,,,,,,,
urban-waste-water-treatment-percentage-compliance-discharge,,,,,,,,,,,,
urgent-urban-regeneration-and-the-environment,,,,,,,,,,,,
_use_of_nice-appraised_medicines_in_the_nhs_in_england,,,,,,,,,,,,
use_of_nice-appraised_medicines_in_the_nhs_in_england,,,,,,,,,,,,
use-of-nice-appraised-medicines-in-the-nhs-in-england-2010-and-2011-experimental-statistics,Health,True,,,,,,,,,,
_use_of_nice-appraised_medicines_in_the_nhs_in_england_-_experimental_statistics,,,,,,,,,,,,
user-guide-home-office-crime-statistics,Society,,,,,,,,,,,
users-views-points-based-system,Society,,,,,,,,,,,
_utilisation_of_milk_by_dairies_in_england_and_wales,,,,,,,,,,,,
utilisation_of_milk_by_dairies_in_england_and_wales,,,,,,,,,,,,
vacancies,,,,,,,,,,,,
vacancy_rates_in_maintained_schools,,,,,,,,,,,,
vacant_dwellings,,,,,,,,,,,,
vacant_households,,,,,,,,,,,,
_variant_projected_population_of_scotland,,,,,,,,,,,,
variant_projected_population_of_scotland,,,,,,,,,,,,
vascular-plant-records-for-scottish-vice-counties,,,,,,,,,,,,
vascular-plant-records-of-perthshire-and-angus,,,,,,,,,,,,
vascular-plants-database,,,,,,,,,,,,
vascular-plants-database-additions-since-2000,,,,,,,,,,,,
vat_based_local_business_units_by_broad_industry_group,,,,,,,,,,,,
vat_based_local_business_units_by_broad_industry_group_in_rural_areas,,,,,,,,,,,,
vat_based_local_business_units_by_broad_industry_group_in_urban_areas,,,,,,,,,,,,
vat_based_local_business_units_by_employment_size_band,,,,,,,,,,,,
vat_based_local_business_units_by_employment_size_band_in_rural_areas,,,,,,,,,,,,
vat_based_local_business_units_by_employment_size_band_in_urban_areas,,,,,,,,,,,,
vat_based_local_business_units_by_public-private_status_single-multi_site,,,,,,,,,,,,
vat_based_local_business_units_totals_only_-_urban-rural,,,,,,,,,,,,
_vat_bulletin,,,,,,,,,,,,
vat_bulletin,,,,,,,,,,,,
vat_bulletins,Finance,,,,,,,,,,True,
vat_factsheet,Government,,,,,,,,,,True,
vat_registered_businesses,Society,,,,,,,,,,,
vat_registered_businesses_by_turnover_size,,,,,,,,,,,,
vat_registered_businesses_registering_and_de-registering_per_year,,,,,,,,,,,,
vat_registered_businesses_-_total_stock_registrations_and_de-registrations_by_broad_industry_group,,,,,,,,,,,,
vat_registered_enterprises_by_age_of_business,,,,,,,,,,,,
vat_registered_enterprises_by_broad_industry_group,,,,,,,,,,,,
vat_registered_enterprises_by_broad_industry_group_in_rural_areas,,,,,,,,,,,,
vat_registered_enterprises_by_broad_industry_group_in_urban_areas,,,,,,,,,,,,
vat_registered_enterprises_by_employment_size_band,,,,,,,,,,,,
vat_registered_enterprises_by_employment_size_band_in_rural_areas,,,,,,,,,,,,
vat_registered_enterprises_by_employment_size_band_in_urban_areas,,,,,,,,,,,,
vat_registered_enterprises_by_public-private_status_single-multi_site,,,,,,,,,,,,
vat_registered_enterprises_-_survival_rates,,,,,,,,,,,,
vat_registered_enterprises_totals_only_-_urban-rural,,,,,,,,,,,,
vat_registrations_per_10000_adult_population,,,,,,,,,,,,
vehicle_crime_per_1000_population,Society,,,,,,,,,,,
_vehicle_excise_duty_evasion,,,,,,,,,,,,
vehicle_excise_duty_evasion,,,,,,,,,,,,
vehicle_excise_duty_evasion_estimates,,,,,,,,,,,,
vehicle_fires,Environment,,True,,,,,,,,,
vehicle_licence_data,,,,,,,,,,,,
_vehicle_licensing_statistics,,,,,,,,,,,,
vehicle_licensing_statistics,,,,,,,,,,,,
_vehicle_licensing_statistics_great_britain,,,,,,,,,,,,
vehicle_licensing_statistics_great_britain,,,,,,,,,,,,
veterinary-investigation-surveillance-report-vida-2008,,,,,,,,,,,,
victoria-and-albert-museum-25k-spend,Spending,,,,,,,,,,,
victoria-and-albert-museum-25k-spend-july-2010,,,,,,,,,,,,
victoria-and-albert-museum-25k-spend-june-2010,,,,,,,,,,,,
victoria-and-albert-museum-25k-spend-may-2010,,,,,,,,,,,,
victoria-and-albert-museum-25k-spend-sept-2010,,,,,,,,,,,,
views-and-experiences-of-people-of-wales,,,,,,,,,,,,
_views_on_the_public_record_office_of_northern_ireland,,,,,,,,,,,,
views_on_the_public_record_office_of_northern_ireland,,,,,,,,,,,,
vinctoria-and-albert-museum-25k-spend-aug-2010,,,,,,,,,,,,
violence_against_the_person_offences_per_1000_population,Society,,,,,,,,,,,
_violence_at_work,,,,,,,,,,,,
violence_at_work,,,,,,,,,,,,
violent_crime,Society,,,,,,,,,,,
virgin-media-closure-metadata,,,,,,,,,,,,
virgin-media-conduit-metadata,,,,,,,,,,,,
virgin-media-manhl-metadata,,,,,,,,,,,,
virgin-media-wms,,,,,,,,,,,,
vital_events_reference_tables,,,,,,,,,,,,
_vital_signs_monitoring,,,,,,,,,,,,
vital_signs_monitoring,,,,,,,,,,,,
_vital_statistics_-_population_and_health_reference_tables,,,,,,,,,,,,
vital_statistics-population_and_health_reference_tables,,,,,,,,,,,,
vital_statistics-population_and_health_reference_tables_,,,,,,,,,,,,
vmd-gpc-spend-over-500-pounds,Spending,,True,,,,,,,,True,
voa-spending-over-25000,,,,,,,,,,,,
vocational_and_other_qualifications,,,,,,,,,,,,
_vocational_qualifications,,,,,,,,,,,,
vocational_qualifications,,,,,,,,,,,,
_vocational_qualifications_in_the_uk,,,,,,,,,,,,
vocational_qualifications_in_the_uk,,,,,,,,,,,,
vocational_qualifications_-_nvq_-_vrq_awards,,,,,,,,,,,,
_volume_index_of_capital_services_experimental,,,,,,,,,,,,
_volume_index_of_capital_services_experimental_,,,,,,,,,,,,
volume_index_of_capital_services_experimental,,,,,,,,,,,,
volume_index_of_capital_services_experimental_,,,,,,,,,,,,
voluntary-community-sector-support-harrogate-borough-council,,,,,,,,,,,,
_vte_risk_assessment_data_collection,,,,,,,,,,,,
vte_risk_assessment_data_collection,,,,,,,,,,,,
vte_risk_assessment_data_collection_,,,,,,,,,,,,
vtsfinancialtransactions,,,,,,,,,,,,
vts-financial-transactions,Finance,,,,,,,,,,,
vts-financial-transactions-apr-jul2011,,,,,,,,,,,,
vts-financial-transactions-aug2011,,,,,,,,,,,,
vts-financial-transactions-december,,,,,,,,,,,,
vts-financial-transactionsfeb-may12,,,,,,,,,,,,
vts-financial-transactions-janmar,,,,,,,,,,,,
vts-financialtransactionsjuly2012,Spending,,,,,,,,,,,True
vts-financialtransactions-june2012,Spending,,,,,,,,,,,True
vts-financialtransactions-june2013,Spending,,,,,,,,,,,True
vts-financialtransactionsnovember2012,Spending,,,,,,,,,,,True
vts-financial-transactions-nov-jan2012,,,,,,,,,,,,
vts-financial-transactions-sep-oct,,,,,,,,,,,,
vts-junior-2012,Government,,,,,,,,,,True,
vts-juniorstaff-dataset,,,,,,,,,,,,
vts-organogram-2012,,,,,,,,,,,,
vts-org-june-2011,,,,,,,,,,,,
vts-senior-2012,Government,,,,,,,,,,True,
vts-senior-staff-dataset,,,,,,,,,,,,
vts-spend-over-250-for-apr-may-2013,Spending,,,,,,,,,,,True
vts-spend-over-250-for-december-2012,Spending,,,,,,,,,,,
vts-spend-over-250-for-feb-and-march-2013,Spending,,,,,,,,,,,True
vts-spend-over-250-for-january-2013,Spending,,,,,,,,,,,True
vts-spend-over-250-for-oct-2012,Spending,,,,,,,,,,,True
vts-spend-over-500-for-aug-sep-2012,Spending,,,,,,,,,,,
vts-staff-datset,,,,,,,,,,,,
vyrnwy-research-catchment-hydrochemistry,,,,,,,,,,,,
_waiting_times_and_waiting_lists,,,,,,,,,,,,
_waiting_times_and_waiting_lists_,,,,,,,,,,,,
_waiting_times_and_waiting_lists__,,,,,,,,,,,,
waiting_times_and_waiting_lists,,,,,,,,,,,,
waiting_times_and_waiting_lists___,,,,,,,,,,,,
waiting_times_and_waiting_lists____,,,,,,,,,,,,
waiting_times_and_waiting_lists_-_none,,,,,,,,,,,,
_waiting_times_for_suspected_cancer_patients,,,,,,,,,,,,
waiting_times_for_suspected_cancer_patients,,,,,,,,,,,,
waiting_times_for_suspected_cancer_patients_,,,,,,,,,,,,
waiting_times_for_suspected_cancer_patients__,,,,,,,,,,,,
_wales_children_in_need_census,,,,,,,,,,,,
wales_children_in_need_census,,,,,,,,,,,,
_wales_in_figures,,,,,,,,,,,,
wales_in_figures,,,,,,,,,,,,
wales-office,,,,,,,,,,,,
wales-office01,,,,,,,,,,,,
wales-office02,Government,,,,,,,,,,,True
wales-office03,Spending,,,,,,,,,,True,True
wales-office04,Spending,,,,,,,,,,True,True
wales-office1210,,,,,,,,,,,,
wales-office-media-meetings,,,,,,,,,,,,
_waless_population,,,,,,,,,,,,
waless_population,,,,,,,,,,,,
wales-trunk-road-and-motorway-network,,,,,,,,,,,,
wales-trunk-road-and-motorway-network1,,,,,,,,,,,,
_walking_and_cycling_action_plan_for_wales,,,,,,,,,,,,
walking_and_cycling_action_plan_for_wales,,,,,,,,,,,,
wallingford-meteorological-station-records-automatic-weather-station-observations,,,,,,,,,,,,
wallingford-meteorological-station-records-manual-daily-observations,,,,,,,,,,,,
_ward_level_mid-year_population_estimates_for_england_and_wales_experimental,,,,,,,,,,,,
